5336.599999999999,-4.331800184124903e-15,3.3448829220051072e-15
5336.799999999999,-1.9369890145505032e-15,2.417202909051541e-15
5336.999999999999,1.1698939546603802e-15,2.4383901676776863e-15
5337.199999999999,1.0967069198858197e-15,2.4417920637520964e-15
5337.399999999999,-1.3587092717761681e-16,2.381698252517956e-15
5337.5999999999985,7.913907706140141e-16,2.3986850747586674e-15
5337.799999999998,-4.753953887619039e-16,2.433991102066121e-15
5337.999999999998,8.218260408374004e-16,2.4663386550470524e-15
5338.199999999998,7.081315611845343e-16,2.4393657378746865e-15
5338.399999999998,-1.640992292341304e-15,2.3777222798635443e-15
5338.599999999998,-1.4412787581585666e-15,2.3059896006594194e-15
5338.799999999997,1.3993625916098587e-15,2.3789204079674355e-15
5338.999999999997,3.595394821979698e-15,2.618206580292065e-15
5339.199999999997,-1.0705039556625079e-15,2.39397048937425e-15
5339.399999999997,7.665800109186332e-16,2.346252676532442e-15
5339.599999999997,1.8910916872705817e-15,2.3168210344724337e-15
5339.7999999999965,-4.133912535339091e-16,2.3052105421061822e-15
5339.999999999996,-2.773382804470816e-15,2.3048818933226476e-15
5340.199999999996,-1.9807376310014774e-15,2.3349718917409093e-15
5340.399999999996,1.6496348871394948e-15,2.392364091389782e-15
5340.599999999996,1.8551546204174235e-15,2.501315398296261e-15
5340.799999999996,8.632708335509613e-17,2.2219859551484214e-15
5340.999999999995,1.7415802076848307e-16,2.2990504949972753e-15
5341.199999999995,-3.961010664431386e-15,2.285314585208126e-15
5341.399999999995,-1.5047115732707834e-15,2.2785758028380076e-15
5341.599999999995,1.3839921199907453e-15,2.2793031923814622e-15
5341.799999999995,-2.375432749807116e-15,2.1424849250267905e-15
5341.9999999999945,2.227838317539238e-15,2.289211783798443e-15
5342.199999999994,2.1905671737941544e-15,2.2954186294776857e-15
5342.399999999994,1.6350377566012246e-15,2.2540431875866813e-15
5342.599999999994,1.5579424059289143e-15,2.4082061486022793e-15
5342.799999999994,4.239739772977859e-16,2.276838538263189e-15
5342.999999999994,4.886718890562863e-16,2.2685731907638815e-15
5343.199999999993,1.7845741177798012e-15,2.2874895540584382e-15
5343.399999999993,1.1979762732354125e-15,2.1938500617394753e-15
5343.599999999993,-5.176629151650448e-16,2.1428531726006093e-15
5343.799999999993,-1.2600070370616867e-15,2.1116207384947383e-15
5343.999999999993,-3.1933663036749684e-15,2.01980914327595e-15
5344.1999999999925,2.3686314987571375e-15,2.1541705915671108e-15
5344.399999999992,4.264677058219736e-15,2.1838626962584e-15
