2989.2000000000003,0.0,0.0
2989.4,-2.0828254299363547e-16,2.896306608056524e-16
2989.6,6.60256941368366e-16,2.987414530654381e-16
2989.7999999999997,2.393060246593307e-16,2.885964335770549e-16
2989.9999999999995,-2.4138459057233353e-16,2.898631978194533e-16
2990.1999999999994,3.7631034809482275e-16,2.862845630266427e-16
2990.399999999999,4.2106688081347033e-16,2.851644943027969e-16
2990.599999999999,2.7093142911316847e-16,2.8011143984661257e-16
2990.799999999999,-1.7525308878549507e-16,2.7751353685782443e-16
2990.9999999999986,3.865535439957486e-17,2.6710146376303975e-16
2991.1999999999985,4.05540899239197e-16,2.6437197949985157e-16
2991.3999999999983,2.640607478312948e-16,2.7090016830345887e-16
2991.599999999998,-6.131244679977803e-17,2.694093903162913e-16
2991.799999999998,4.071741640499605e-16,2.7358285399631125e-16
2991.9999999999977,2.8364867590412613e-16,2.7024914407415513e-16
2992.1999999999975,-6.934912319659541e-16,2.4766944269206243e-16
2992.3999999999974,-1.6037602709304715e-16,2.6581757357323904e-16
2992.599999999997,4.539021262486731e-17,2.6074519617794547e-16
2992.799999999997,2.497595758987512e-16,2.527789836579168e-16
2992.999999999997,-6.280407181989285e-17,2.4278748889122346e-16
2993.1999999999966,3.210327661987703e-16,2.515439831510404e-16
2993.3999999999965,1.9335559900152816e-16,2.4566853911241096e-16
2993.5999999999963,-4.654532733690576e-17,2.392377326279583e-16
2993.799999999996,-1.5674474390860876e-16,2.3892221285510607e-16
2993.999999999996,-8.916436579571222e-17,2.3723127039459047e-16
2994.1999999999957,2.8993040458986203e-16,2.454183996951749e-16
2994.3999999999955,-1.5827502804183186e-16,2.295055622920228e-16
2994.5999999999954,-5.010385998647011e-18,2.3154331180487984e-16
2994.799999999995,1.0352549177905366e-16,2.278023907933312e-16
2994.999999999995,1.4828226272571766e-16,2.262311182063949e-16
2995.199999999995,9.25428956721789e-17,2.1896125941323785e-16
2995.3999999999946,3.0227106582642635e-16,2.1841652458392472e-16
2995.5999999999945,3.673607567928114e-16,2.084406602220862e-16
2995.7999999999943,2.2168195570959826e-16,2.1631307707809628e-16
2995.999999999994,1.8718271404951443e-16,2.1301794685970964e-16
2996.199999999994,2.1346785370359968e-16,2.073689253157931e-16
2996.3999999999937,4.849096334023787e-16,2.1418333184623355e-16
2996.5999999999935,1.2768623309675572e-16,2.0551136882757462e-16
2996.7999999999934,4.531179987326422e-16,2.0586131254879885e-16
2996.999999999993,5.015276786736792e-16,2.002698230708466e-16
2997.199999999993,2.2760601149846623e-16,1.950893430956597e-16
2997.399999999993,2.0508494067819128e-16,1.9102380994196567e-16
2997.5999999999926,-4.200072012374246e-18,1.9198623789339357e-16
2997.7999999999925,2.9817828203463237e-16,1.8927202669303557e-16
2997.9999999999923,-3.917195516189383e-17,1.8448401414000303e-16
2998.199999999992,-1.9768897985501175e-16,1.7482036082856653e-16
2998.399999999992,3.789007071964244e-16,1.8699258162263544e-16
2998.5999999999917,4.575987500840583e-16,1.8450271503929163e-16
2998.7999999999915,3.1800110293164915e-16,1.834431959362847e-16
2998.9999999999914,1.0041174572538765e-16,1.7486407566957873e-16
2999.199999999991,3.6703488733613493e-16,1.7463806345644964e-16
2999.399999999991,3.836461034042982e-16,1.6885415191568285e-16
2999.599999999991,-7.783389987484502e-15,6.217049038125325e-15
2999.7999999999906,1.838477219312344e-14,6.777123316475866e-15
2999.9999999999905,3.246883327590153e-15,6.366266173761905e-15
3000.1999999999903,9.569414860944713e-15,6.520902202678544e-15
3000.39999999999,2.516307881462662e-14,6.688186127563585e-15
3000.59999999999,2.2640814597478867e-14,6.437719332093436e-15
3000.7999999999897,2.6309602283239308e-14,6.474574159144944e-15
3000.9999999999895,4.5850134839265245e-15,6.0164258964363546e-15
3001.1999999999894,1.1251628223422384e-14,6.0496325525840385e-15
3001.399999999989,1.7096704436826878e-14,5.895923601228169e-15
3001.599999999989,3.891910140110854e-15,5.5625708202209235e-15
3001.799999999989,5.798444508559302e-15,5.519381457273374e-15
3001.9999999999886,9.692182969286804e-15,5.42814711500814e-15
3002.1999999999884,8.8905306592146e-15,5.343954581149904e-15
3002.3999999999883,1.1686378047996021e-14,5.376291757977231e-15
3002.599999999988,1.4074076681912327e-14,5.295097720752276e-15
3002.799999999988,6.574444002307436e-15,5.15923871821037e-15
3002.9999999999877,1.4248391827292525e-14,5.082336596929152e-15
3003.1999999999875,1.1410147898402185e-14,5.105773151546731e-15
3003.3999999999874,5.669893282769832e-15,4.780149546183181e-15
3003.599999999987,-1.8167988509833807e-15,4.703986884664916e-15
3003.799999999987,4.352339462546399e-15,4.789778616727568e-15
3003.999999999987,3.1875893272164573e-15,4.530381552894517e-15
3004.1999999999866,1.474755723695543e-15,4.495951357654524e-15
3004.3999999999864,-1.7976537887930653e-16,4.36354062624089e-15
3004.5999999999863,9.713113153413458e-15,4.448673366670578e-15
3004.799999999986,9.947233060034547e-15,4.215589381343981e-15
3004.999999999986,9.276538819871435e-15,4.294333799285477e-15
3005.1999999999857,1.8559557441789366e-14,4.432669526165155e-15
3005.3999999999855,1.2900317715913625e-14,4.2820873969340745e-15
3005.5999999999854,1.188748908066261e-14,4.1441595164185e-15
3005.799999999985,8.576710034454565e-15,3.933475740898517e-15
3005.999999999985,3.956375276627537e-15,3.7807213956742025e-15
3006.199999999985,2.082110745887109e-15,3.672084337991155e-15
3006.3999999999846,7.836699700085846e-15,3.665808670884948e-15
3006.5999999999844,9.943043635077427e-15,3.5954452204400595e-15
3006.7999999999843,1.546364185517953e-14,3.6913382439151925e-15
3006.999999999984,4.654768341198811e-15,3.4303057712192298e-15
3007.199999999984,9.215725242390366e-15,3.5161112675672745e-15
3007.3999999999837,9.293533688925146e-15,3.4708744142279745e-15
3007.5999999999835,2.910928673127179e-15,3.309050463720935e-15
3007.7999999999834,1.4644274274531978e-15,3.21667643862517e-15
3007.999999999983,4.218428212266704e-15,3.2175548117914727e-15
3008.199999999983,7.13839049177635e-15,3.1304686016271795e-15
3008.399999999983,7.21983016855601e-15,3.0472518497241807e-15
3008.5999999999826,8.363900629753448e-15,3.070424977095164e-15
3008.7999999999824,7.000473199172616e-15,2.8940479417631114e-15
3008.9999999999823,8.234792479801158e-15,2.9009025558887668e-15
3009.199999999982,5.824972309917886e-15,2.8137426538580625e-15
3009.399999999982,1.051295196594559e-14,2.8271276802488117e-15
3009.5999999999817,6.943366237868731e-15,2.790303134625168e-15
3009.7999999999815,9.51725880721753e-15,2.836431490141453e-15
3009.9999999999814,7.676242013722728e-15,2.794144429040966e-15
3010.199999999981,5.992596742047723e-15,2.7231372335561645e-15
3010.399999999981,5.801919037708939e-15,2.6546601254848114e-15
3010.599999999981,7.085483966857899e-15,2.6370596278738143e-15
3010.7999999999806,3.6731549876364844e-15,2.440924913772345e-15
3010.9999999999804,7.764703593635125e-15,2.5144912075490385e-15
3011.1999999999803,1.2621330474076476e-14,2.53429377906466e-15
3011.39999999998,9.617968483547224e-15,2.4975346667361915e-15
3011.59999999998,4.647732038505969e-15,2.3379898701319764e-15
3011.7999999999797,5.945751584899824e-15,2.3352204959109285e-15
3011.9999999999795,7.69871210374749e-15,2.361757614631932e-15
3012.1999999999794,7.84396639574034e-15,2.3663930024357812e-15
3012.399999999979,6.366679525840165e-15,2.287955422179428e-15
3012.599999999979,4.136528173080212e-15,2.2225989952439967e-15
3012.799999999979,4.712474154796404e-15,2.1098904619417345e-15
3012.9999999999786,3.4524309070762225e-15,2.0187147767080976e-15
3013.1999999999784,7.167984128887521e-15,2.0871876496147143e-15
